dataset,row_name,column_name,value
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,opolskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",17
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podkarpackie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",18
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podlaskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",183
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,pomorskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",107
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,śląskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",136
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,świętokrzyskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",60
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",22
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,wielkopolskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",598
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,zachodniopomorskie,"Fundusz Składkowy (ubezpieczenie wypadkowe, chorobowe i macierzyńskie z mocy ustawy w zakresie ograniczonym) 1)",108
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,OGÓŁEM,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),15086
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,dolnośląskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),340
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),721
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubelskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),1631
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubuskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),126
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,łódzkie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),969
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,małopolskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),1826
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,mazowieckie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),1766
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,opolskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),142
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podkarpackie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),2199
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podlaskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),1110
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,pomorskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),463
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,śląskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),498
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,świętokrzyskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),1051
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),414
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,wielkopolskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),1578
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,zachodniopomorskie,Fundusz Emerytalno-Rentowy (ubezpieczenie emerytalno-rentowe na wniosek),252
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,OGÓŁEM,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",957451
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,dolnośląskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",32172
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",50657
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubelskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",122212
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubuskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",11173
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,łódzkie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",75169
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,małopolskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",114644
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,mazowieckie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",134176
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,opolskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",20821
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podkarpackie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",70480
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podlaskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",67668
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,pomorskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",32364
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,śląskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",26420
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,świętokrzyskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",53370
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",33984
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,wielkopolskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",93111
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,zachodniopomorskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - Ogółem",19030
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,OGÓŁEM,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",105558
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,dolnośląskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",1509
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",1998
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubelskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",5499
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubuskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",893
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,łódzkie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",5638
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,małopolskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",41224
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,mazowieckie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",8922
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,opolskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",1118
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podkarpackie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",12758
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podlaskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",4176
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,pomorskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",3218
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,śląskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",3917
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,świętokrzyskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",5864
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",1303
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,wielkopolskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",6764
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,zachodniopomorskie,"Fundusz Składkowy i Emerytalno-Rentowy (łącznie objętych ubezpieczeniem wypadkowym, chorobowym i macierzyńskim oraz ubezpieczeniem emerytalno-rentowym) - w tym ubezpieczeni na wniosek",757
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,OGÓŁEM,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,dolnośląskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,kujawsko-pomorskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubelskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,lubuskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,łódzkie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,małopolskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,mazowieckie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,opolskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podkarpackie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,podlaskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,pomorskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,śląskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,świętokrzyskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,warmińsko-mazurskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,wielkopolskie,stan na dzień,31 marca 2025
TABLICA 4 (33). LICZBA UBEZPIECZONYCH WEDŁUG WOJEWÓDZTW,zachodniopomorskie,stan na dzień,31 marca 2025
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,OGÓŁEM,Liczba wniosków pozostałych z poprzedniego okresu,11296
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Emerytury razem,Liczba wniosków pozostałych z poprzedniego okresu,1678
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty razem,Liczba wniosków pozostałych z poprzedniego okresu,9618
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy,Liczba wniosków pozostałych z poprzedniego okresu,8094
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy w tym renty z tytułu niezdolności do pracy wypadkowe,Liczba wniosków pozostałych z poprzedniego okresu,341
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty rodzinne,Liczba wniosków pozostałych z poprzedniego okresu,1524
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,OGÓŁEM,Liczba zarejestrowanych wniosków,91839
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Emerytury razem,Liczba zarejestrowanych wniosków,10257
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty razem,Liczba zarejestrowanych wniosków,81582
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy,Liczba zarejestrowanych wniosków,12236
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy w tym renty z tytułu niezdolności do pracy wypadkowe,Liczba zarejestrowanych wniosków,514
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty rodzinne,Liczba zarejestrowanych wniosków,69346
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,OGÓŁEM,Liczba załatwionych wniosków,79889
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Emerytury razem,Liczba załatwionych wniosków,8915
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty razem,Liczba załatwionych wniosków,70974
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy,Liczba załatwionych wniosków,11733
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy w tym renty z tytułu niezdolności do pracy wypadkowe,Liczba załatwionych wniosków,470
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty rodzinne,Liczba załatwionych wniosków,59241
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,OGÓŁEM,Liczba wniosków pozostałych do załatwienia w następnym okresie,23246
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Emerytury razem,Liczba wniosków pozostałych do załatwienia w następnym okresie,3020
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty razem,Liczba wniosków pozostałych do załatwienia w następnym okresie,20226
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy,Liczba wniosków pozostałych do załatwienia w następnym okresie,8597
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty z tytułu niezdolności do pracy w tym renty z tytułu niezdolności do pracy wypadkowe,Liczba wniosków pozostałych do załatwienia w następnym okresie,385
TABLICA 4. WNIOSKI O PRZYZNANIE EMERYTUR I RENT WEDŁUG RODZAJÓW ŚWIADCZEŃ ,Renty rodzinne,Liczba wniosków pozostałych do załatwienia w następnym okresie,11629
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY I RENTY OGÓŁEM z tego:,2024-Q1,5526089421.0
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury OGÓŁEM,2024-Q1,4374512274.7
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty OGÓŁEM,2024-Q1,1151577146.3
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,EMERYTURY RAZEM,2024-Q1,4374512274.7
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury rolnicze,2024-Q1,4057145244.34
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne Państwu,2024-Q1,49043938.82
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury za przekazane gospodarstwo rolne następcy,2024-Q1,255131265.0
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Emerytury niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q1,13191826.54
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RAZEM z tego:,2024-Q1,1151577146.3
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY Z TYTUŁU NIEZDOLNOŚCI DO PRACY RAZEM,2024-Q1,910879883.74
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty z tytułu niezdolności do pracy wypadkowe,2024-Q1,61892309.0
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rolnicze z tytułu niezdolności do pracy,2024-Q1,902764682.38
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne Państwu,2024-Q1,484057.51
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy za przekazane gospodarstwo rolne następcy,2024-Q1,1527942.9
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty z tytułu niezdolności do pracy niezwiązane z przekazaniem gospodarstwa rolnego,2024-Q1,6103200.95
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,RENTY RODZINNE RAZEM,2024-Q1,240697262.56
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,w tym renty rodzinne wypadkowe,2024-Q1,4739756.38
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne rolnicze,2024-Q1,231670457.74
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne Państwu,2024-Q1,1874245.2
TABLICA 5 (17). WYDATKI NA ŚWIADCZENIA EMERYTALNO-RENTOWE WEDŁUG RODZAJÓW ŚWIADCZEŃ,Renty rodzinne za przekazane gospodarstwo rolne następcy,2024-Q1,4983708.58
